contenido,tipo
"El Bayern Múnich deberá evaluar si compra la ficha de James Rodríguez, la cual se encuentra tasada en 42 millones de euros",deporte-total
Sporting Cristal avanzó este martes a los octavos de final de la Copa Sudamericana 2019 al golear 3-0 a Unión Española de Chile en partido de vue...,deporte-total
Sporting Cristal avanzó este martes a los octavos de final de la Copa Sudamericana 2019 al golear 3-0 a Unión Española de Chile en partido de vue...,deporte-total
El mediocampista Christofer Gonzáles anotó el 3-0 en el duelo entre Sporting Cristal vs. Unión Española por la vuelta de la segunda fase de la Co...,deporte-total
El mediocampista Cristian 'Titi' Ortiz marcó el 2-0 de tiro libre en el cotejo entre Sporting Cristal vs. Unión Española por la vuelta de la segu...,deporte-total
El delantero uruguayoCristian Palacios anotó el 1-0 en el duelo entre Sporting Cristal vs. Unión Española por la vuelta de la segunda fase de la ...,deporte-total
Sporting Cristal hizo gala de su localía en Matute y derrotó por 3 tantos a 0 a su similar de Unión Española por la Copa Sudamericana.,deporte-total
"La aventura de Unión La Calera en la Copa Sudamericana acabó. Perdió por 1-0 ante Atlético Mineiro, resultado que forzó los penales, donde los ch...",deporte-total
Eden Hazard y Antoine Griezmann son los jugadores más pretendidos por los grandes clubes europeos en el mercado de fichajes.,deporte-total
Sporting Cristal avanzó a los octavos de final de la Copa Sudamericana 2019 tras vencer al club chileno Unión Española por la segunda fase del ce...,deporte-total
Este miércoles empezará la venta de entradas individuales para los amistosos de la selección peruana ante Costa Rica y Colombia en el estadio Mon...,deporte-total
Melgar no se pudo levantar tras caer derrotado por 6 a 0 ante la Universidad Católica de Ecuador y se despidió de la Copa Sudamericana.,deporte-total
"Independiente logró remontar la llave ante Rionegro Águilas. En el estadio Libertadores de América, superó por 2-0 al rival, por la revancha de l...",deporte-total
"Melgar generó algunas situaciones para llevarse la victoria, pero el arquero de la U. Católica estuvo diez puntos. Los ecuatorianos clasificaron ...",deporte-total
"Melgar se despidió de la Copa Sudamericana, luego de que igualara, en el duelo de vuelta, sin goles contra laU. Católica de Ecuador. En el primer...",deporte-total
"Colón sentenció el resultado 3-1 ante River Plate de Uruguayen el minuto 85 con un tanto convertido por el ingresado Nicolás Leguizamón, para com...",deporte-total
"A semanas del inicio de la Copa América Brasil 2019, Yoshimar Yotún se mostró optimista en lo que pueda hacer la selección peruana. Renato Tapia ...",deporte-total
"André Carrillo indicó que se siente extremadamente motivado para afrontar la Copa América. El atacante de Perú, además, espera con tranquilidad l...",deporte-total
"El diario español 'Sport' pone en su portada de este miércoles 29 de mayo al estratega Ernesto Valverde asegurando que está ""salvado"" y sigue com...",deporte-total
"Caracas se impuso en casa y eliminó al Liverpoolen lavuelta de la segunda fase de Copa Sudamericana en elEstadio Olímpico de la UCV. En la ida, e...",deporte-total
"Neymar ha encendido las alarmas en Brasil, luego de que se retirara con molestias en la rodilla. El '10' del 'Scratch' pasará por la enfermería p...",deporte-total
"El astro de la selección brasileñadecidió renunciar a la capitanía a fin de evitar que se cuestione a Tite, el entrenador. Neymar venía siendo du...",deporte-total
"Alexis Sánchez presenta una lesión en el tobillo que pondría en duda su participación en la Copa América 2019.""La idea es recuperarse"", dijo el a...",deporte-total
El último entrenamiento de los 'blues' antes de la final de la Europa Leagueterminó conMaurizio Sarri furioso. La prensa consideró que esto podrí...,deporte-total
"Luis Advíncula perdió la categoría con Rayo Vallecano en España. Sin embargo, prefiere no recordar lo acontecido y dedicarse en su totalidad a su...",deporte-total
"El tradicional torneo, organizado por el club Alumni, retomó sus orígenes al celebrarse en formato seven a side, en césped y en el mejor escenari...",deporte-total
Liverpool juega este sábado 1 de junio ante Tottenham por la gran final de la Champions League. Conoce el camino del equipo de Jurgen Klopp,deporte-total
"El entrenador del Chelsea ha confirmado que la lesión que presenta N'Golo Kanté es leve, por lo que podrí jugar la final de la Europa League ante...",deporte-total
Los trabajos de la selección peruana continúan con miras a la Copa América 2019. Jefferson Farfán trabajó apartado y Carlos Zambrano fue revisado...,deporte-total
"El delantero fue recibido por Claudio Tapia, presidente de la AFA, y César Luis Menotti, director de selecciones argentinas",deporte-total
Gennaro Gattuso puso final a su vínculo como técnico del Milan. El estratega italiano había llegado a la institución en el 2017.,deporte-total
"El futbolista belgaafirma estar concentrado en la final de Europa League, por lo que recién podrá decidir su futuro tras el partido entre Chelsea...",deporte-total
El club alemán reveló que la elástica de Pizarro fue la más buscada por todos los fanáticos durante la temporada que recién concluyó,deporte-total
"Panamá no pudo frente a Franciaen el Estadio Zdzisław Krzyszkowiak, por la fecha 2 del grupo E. En la última jornada deberá vencer a Arabia Saudi...",deporte-total
"En elArgentina vs. Portugal, por la segunda fecha del grupo F del Mundial Sub 20, el defensor Patricio Pérez aumentó la ventaja de la Albiceleste...",deporte-total
"Argentina derrotó a Portugal en el Estadio Miejski, con goles de Gaich y Pérez, y a falta de una fecha en el grupo F logró su pase a los octavos ...",deporte-total
"El Mundial Sub 20, que se disputa en Polonia, entra en su recta final en la fase de grupos. Conoce cómo se mueven los grupos yqué selecciones ya ...",deporte-total
El '9' de Argentina marcó el 1-0 tras aprovechar un buen pase de Álvarez. El gol llegó en el momento más duro del partido para la Albiceleste,deporte-total
"Así les fue a los técnicos que, como Pablo Bengoechea, decidieron pegar la vuelta a Alianza Lima en los últimos años.",deporte-total
Sporting Cristal podría volver a jugar octavos de final de un torneo internacional. Algo que no ocurre desde la Copa Libertadores 2004.,deporte-total
El cuadro 'colchonero'ha confirmado el fichaje de Felipe por las siguientes tres temporadas. El brasileño llega para ocupar el espacio que dejó D...,deporte-total
"A través de Twitter , Mister Chip contó la historia de cómo sus estadísticas ayudaron a que el Real Madrid gane la undécima Champions League ante...",deporte-total
"El 'León' llegó al país, procedente de Suiza. El defensor se unirá a la selección, que seguirá con su preparacióneste martes",deporte-total
"Pablo Bengoechea llega este fin de semana pero recién dirigiría en la Copa Bicentenario.  De los últimos técnicos que regresaron a Alianza, ningu...",deporte-total
Pep Guardiola aseguró que ganar un triplete en Inglaterra es más difícil que levantar la Champions League. Jürgen Klopp respondió en la antesala ...,deporte-total
Un reciente informe de transparencia analizó a los 32 participantes de la Champions 2018-2019 y dejó muy bien parados a los dos grandes de España,deporte-total
"En los últimos días, la continuidad de Ernesto Valverde en el Barza se ha sido puesta en discusión tras perder la final de la Copa del Rey ante V...",deporte-total
"Lionel Messi, capitán de la selección argentina compartió una foto en su avión privado que lo llevará hasta Ezeiza donde se unirá a la concentrac...",deporte-total
Leeds United renovó la confianza a Marcelo Bielsa por toda la campaña 2019-20. El estratega argentino sumará su segundo año con los ingleses,deporte-total
"Pese a comenzar en desventaja, el argentino supo darle vuelta al encuentro y terminó imponiéndose con comodidad",deporte-total
"Xavi Hernández, leyenda del FC Barcelona y campeón del mundo con España empezará un nuevo reto tras el retiro: este martes fue anunciado como ent...",deporte-total
La policía confirmó que había una operación en marcha sin querer dar mayores detalles,deporte-total
El mediocampista de Sporting Cristal lamentó su ausencia en la relación de futbolistas del plano local que se sumarán a los trabajos de la selecc...,deporte-total
Paolo Guerrero anotó golazo en Internacional el mismo día del cumpleaños de su mamá y le dedicó un emotivo mensaje en Instagram,deporte-total
"Macarávenció 3-2 aRoyal Paripero igual le alcanzó para clasificar, por los dos goles de visitante, a los octavos de final de la Copa Sudamericana...",deporte-total
El defensor boliviano anunció que dejaba las canchas luego de más de dos décadas de carrera y más de un centenar de partidos con su selección.,deporte-total
Atlético Nacionalvenció 1-0 a Fluminense en el estadio Atanasio Girardotpero no fue suficiente. El cuadro brasilero clasificó a los octavos de fi...,deporte-total
Zulia de Venezuela eliminó a Palestino de laCopa Sudamericana y se convirtió en el próximo rival de Sporting Cristal por el certamen continental....,deporte-total
"A falta de cinco minutos para la conclusión del Internacional vs. Paysandu, por la vuelta de la Copa de Brasil, Paolo Guerrero mandó la pelota a ...",deporte-total
Peñarolvenció 2-0 aDeportivo Cali por el duelo de vuelta de la segunda ronda y clasificó a octavos de final de la Copa Sudamericana,deporte-total
"Paolo Guerrero certificó la clasificación de Internacional, en la Copa Brasil, con un golazo dentro del área contra Paysandu. En la ida había mar...",deporte-total
El 'Fogao' hizo valer la ventaja que obtuvo en Paraguay y la amplió con una goleada contundente en su propio feudo.,deporte-total
"Los 'arabes' no pudieron revertir la ventaja de la escuadra venezolana, que también había ganado en el encuentro de ida. Zulia avanzó a octavos d...",deporte-total
Peñarol se clasificó este miércoles para los octavos de final de la Copa Sudamericana al derrotar en su cancha por 2-0 al Deportivo Cali ocho día...,deporte-total
"Correr 5k semanales combinado con una dieta baja en grasas, podría hacerte perder más de cinco kilos de grasa corporal.",deporte-total
"Fluminense avanzó a octavos de final de la Copa Sudamericana pese a caer derrotado 1-0 por Atlético Nacional en Medellín, gracias a la goleada ob...",deporte-total
El delantero de la selección peruana indicó que el plantel buscará mejorar el tercer puesto que se obtuvo en la Copa América de Chile,deporte-total
"Ricardo Gareca convocó hoy a una larga reunión a su comando técnico para definir la lista oficial de la selección peruana, con miras a la Copa Am...",deporte-total
"Se develaron seis jugadores confirmados para la Copa América. Tres de Sporting Cristal y uno de Alianza Lima, Universitario y FBC Melgar",deporte-total
"Yoel Romero, luchador de MMA, dio positivo en una prueba de dopaje en el 2015 y quedó fuera de cualquier torneo. Años después, un tribunal obligó...",deporte-total
"El entrenador de Paraguay, Eduardo Berizzo, definió a los convocados para la Copa América, en la que la Albirroja comparte el Grupo B junto a Arg...",deporte-total
"Con dos goles de Eden Hazard,Chelsea derrotó al Arsenalenla final de la Europa League, que se jugó en Azerbaiyán. Tras el partido, el volante bel...",deporte-total
"'Kike Wolff', comentarista y ex jugador, expresó su deseo de cara a la final inglesa entre Liverpool vs. Tottenham de la Champions League",deporte-total
Colombiano tuvo piedad y derrotó por 6-0 aTahitíy avanzó a los octavos de final del Mundial Sub 20,deporte-total
"Chelsea se impuso al Arsenalen Bakú, llevándose la final de laEuropa Leaguecon goles de Giroud, Pedro ydoblete de Eden Hazard, quien habría jugad...",deporte-total
El duelo entreLiverpool y Tottenhampor el título de la Champions League provocará un nuevorécord histórico de operaciones y asientos programados ...,deporte-total
Eden Hazard dejó entrever que la final de la Europa League es su último con el Chelsea. En las últimas horas su nombre ha sido ligado al Real Mad...,deporte-total
